x,project_id,y
9.995322,TCGA-COAD,-49.032722
-39.22555,TCGA-COAD,4.0799503
9.116985,TCGA-COAD,-48.600018
12.323606,TCGA-COAD,-44.85458
12.984198,TCGA-COAD,-47.85709
12.929616,TCGA-COAD,-49.387657
11.533052,TCGA-COAD,-50.17446
9.904746,TCGA-COAD,-48.93474
10.870826,TCGA-COAD,-44.079292
13.515375,TCGA-COAD,-48.417645
2.141107,TCGA-COAD,-44.65729
12.134763,TCGA-COAD,-47.23797
11.836335,TCGA-COAD,-47.413822
10.4611635,TCGA-COAD,-45.16989
12.088347,TCGA-COAD,-50.823444
13.520838,TCGA-COAD,-48.353687
-34.044807,TCGA-COAD,5.017968
13.231935,TCGA-COAD,-45.49827
13.178771,TCGA-COAD,-48.097042
1.6992451,TCGA-COAD,-46.018623
-0.4475532,TCGA-COAD,-64.02418
-39.8624,TCGA-COAD,5.123068
12.507981,TCGA-COAD,-45.149082
12.26771,TCGA-COAD,-44.29195
10.642716,TCGA-COAD,-45.082798
13.597966,TCGA-COAD,-45.30616
14.166732,TCGA-COAD,-46.841732
12.452534,TCGA-COAD,-50.471924
11.478925,TCGA-COAD,-39.35787
38.66246,TCGA-COAD,56.90997
22.28781,TCGA-COAD,-48.59811
-43.595043,TCGA-COAD,-14.799666
11.676245,TCGA-COAD,-39.2332
-49.07208,TCGA-COAD,-16.249723
11.608442,TCGA-COAD,-39.278202
-45.63138,TCGA-COAD,-14.414651
9.923607,TCGA-COAD,-39.135925
22.219608,TCGA-COAD,-48.406784
-45.688015,TCGA-COAD,-14.320216
38.666737,TCGA-COAD,57.24108
22.983559,TCGA-COAD,-50.65412
-48.80694,TCGA-COAD,-16.153131
38.645664,TCGA-COAD,56.79484
-45.534836,TCGA-COAD,-14.353663
38.655666,TCGA-COAD,56.85426
17.482183,TCGA-COAD,-47.50945
-40.88845,TCGA-COAD,-13.191804
-48.6463,TCGA-COAD,-15.779556
-45.631798,TCGA-COAD,-14.960212
17.503431,TCGA-COAD,-47.501316
38.6532,TCGA-COAD,56.81328
-41.555046,TCGA-COAD,-15.943822
39.020527,TCGA-COAD,-24.173628
-41.529026,TCGA-COAD,-15.965344
-42.64312,TCGA-COAD,-16.499384
19.481508,TCGA-COAD,-48.077145
