x,project_id,y
37.161114,TCGA-COAD,43.204784
31.759827,TCGA-COAD,48.407104
32.606636,TCGA-COAD,46.612087
34.044495,TCGA-COAD,39.5307
31.756636,TCGA-COAD,41.480305
31.073128,TCGA-COAD,49.20163
32.73995,TCGA-COAD,49.735203
31.762897,TCGA-COAD,48.335575
-25.157034,TCGA-COAD,-20.939642
31.772614,TCGA-COAD,41.579403
36.06214,TCGA-COAD,42.975594
32.437157,TCGA-COAD,48.487
34.41136,TCGA-COAD,49.509697
30.780285,TCGA-COAD,49.94016
31.564924,TCGA-COAD,48.236862
37.718647,TCGA-COAD,43.1912
31.75059,TCGA-COAD,47.533535
35.527573,TCGA-COAD,48.452644
35.782578,TCGA-COAD,45.20163
33.632008,TCGA-COAD,44.631714
36.20346,TCGA-COAD,42.228554
30.837072,TCGA-COAD,50.260094
31.916016,TCGA-COAD,49.089718
-26.428555,TCGA-COAD,-21.932745
35.06325,TCGA-COAD,47.060726
32.546284,TCGA-COAD,49.42095
35.791035,TCGA-COAD,42.254982
18.56515,TCGA-COAD,39.07963
-20.499453,TCGA-COAD,-23.320805
36.565617,TCGA-COAD,44.092693
35.855076,TCGA-COAD,41.999195
36.299797,TCGA-COAD,42.3955
37.172962,TCGA-COAD,44.440826
33.045895,TCGA-COAD,49.52416
31.161398,TCGA-COAD,50.335537
33.341457,TCGA-COAD,75.45455
-2.3583865,TCGA-COAD,6.159029
5.336702,TCGA-COAD,75.91518
-31.49341,TCGA-COAD,31.628357
40.165234,TCGA-COAD,76.52923
-37.61653,TCGA-COAD,30.39245
40.029396,TCGA-COAD,76.44961
-36.646408,TCGA-COAD,33.4347
36.04182,TCGA-COAD,76.078186
8.91304,TCGA-COAD,74.449196
-36.64472,TCGA-COAD,33.457073
-2.2953916,TCGA-COAD,6.112047
4.9175186,TCGA-COAD,75.76927
-37.594597,TCGA-COAD,31.951857
-2.2719328,TCGA-COAD,5.725955
-36.49951,TCGA-COAD,33.379524
-2.4413185,TCGA-COAD,6.1715217
32.86714,TCGA-COAD,75.35344
-31.36454,TCGA-COAD,32.233654
